,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
3556,Be Without You - Kendu Mix,Mary J. Blige,0.893,0.582,1.0,-7.529,1.0,0.0431,0.157,0.00558,0.102,0.459,126.044,audio_features,4xX7OsX8XTGWJgRxNNIaFT,spotify:track:4xX7OsX8XTGWJgRxNNIaFT,https://api.spotify.com/v1/tracks/4xX7OsX8XTGWJgRxNNIaFT,https://api.spotify.com/v1/audio-analysis/4xX7OsX8XTGWJgRxNNIaFT,188347.0,4.0,0
3557,Let You Go - A-Trak Remix,The Chainsmokers,0.607,0.716,1.0,-8.881,0.0,0.0397,0.00939,0.719,0.0597,0.165,95.012,audio_features,3dow7u5Ike0PlBi9FHwd0p,spotify:track:3dow7u5Ike0PlBi9FHwd0p,https://api.spotify.com/v1/tracks/3dow7u5Ike0PlBi9FHwd0p,https://api.spotify.com/v1/audio-analysis/3dow7u5Ike0PlBi9FHwd0p,232421.0,4.0,3
3558,Just Like You,Three Days Grace,0.568,0.669,7.0,-5.556,1.0,0.0357,0.0113,0.0,0.12,0.68,105.016,audio_features,0JVQbPYjWTbyaDeGOtwAsS,spotify:track:0JVQbPYjWTbyaDeGOtwAsS,https://api.spotify.com/v1/tracks/0JVQbPYjWTbyaDeGOtwAsS,https://api.spotify.com/v1/audio-analysis/0JVQbPYjWTbyaDeGOtwAsS,181133.0,4.0,0
3559,Fuck You,Dr. Dre,0.659,0.656,11.0,-4.357,1.0,0.0713,0.215,0.0,0.0474,0.922,175.934,audio_features,0Xe3C9GFIcEAiOw5ryA6y7,spotify:track:0Xe3C9GFIcEAiOw5ryA6y7,https://api.spotify.com/v1/tracks/0Xe3C9GFIcEAiOw5ryA6y7,https://api.spotify.com/v1/audio-analysis/0Xe3C9GFIcEAiOw5ryA6y7,211095.0,5.0,0
3560,Thinkin Bout You,Frank Ocean,0.607,0.906,2.0,-5.27,1.0,0.0335,0.0063,0.156,0.128,0.457,111.987,audio_features,1fviEsiaU55IDr01HTbi1R,spotify:track:1fviEsiaU55IDr01HTbi1R,https://api.spotify.com/v1/tracks/1fviEsiaU55IDr01HTbi1R,https://api.spotify.com/v1/audio-analysis/1fviEsiaU55IDr01HTbi1R,179183.0,4.0,0
3561,Praise You (Chill Mix) - Extended Mix,King Topher,0.671,0.303,1.0,-10.873,0.0,0.0659,0.217,0.000217,0.109,0.306,72.025,audio_features,1F2VIrr9oh7MwkI3NyLtHJ,spotify:track:1F2VIrr9oh7MwkI3NyLtHJ,https://api.spotify.com/v1/tracks/1F2VIrr9oh7MwkI3NyLtHJ,https://api.spotify.com/v1/audio-analysis/1F2VIrr9oh7MwkI3NyLtHJ,235293.0,4.0,3
3562,Little Bit of You,Kevin Garrett,0.384,0.67,2.0,-5.948,1.0,0.028,0.0218,0.0,0.0838,0.228,156.436,audio_features,7sCSfIVQJa4Mcf2kpAwjC3,spotify:track:7sCSfIVQJa4Mcf2kpAwjC3,https://api.spotify.com/v1/tracks/7sCSfIVQJa4Mcf2kpAwjC3,https://api.spotify.com/v1/audio-analysis/7sCSfIVQJa4Mcf2kpAwjC3,222400.0,3.0,0
3563,All The Girls,Tory Lanez,0.548,0.855,3.0,-3.266,1.0,0.151,0.0149,0.0,0.127,0.644,145.133,audio_features,1mB7dCUM7sPyNab6R43nlj,spotify:track:1mB7dCUM7sPyNab6R43nlj,https://api.spotify.com/v1/tracks/1mB7dCUM7sPyNab6R43nlj,https://api.spotify.com/v1/audio-analysis/1mB7dCUM7sPyNab6R43nlj,218787.0,4.0,0
3564,Bohemian Like You,The Dandy Warhols,0.668,0.664,8.0,-4.736,1.0,0.0374,0.0205,0.0,0.112,0.338,114.991,audio_features,2faDo9tBRN57TN4iK2XFWt,spotify:track:2faDo9tBRN57TN4iK2XFWt,https://api.spotify.com/v1/tracks/2faDo9tBRN57TN4iK2XFWt,https://api.spotify.com/v1/audio-analysis/2faDo9tBRN57TN4iK2XFWt,265813.0,4.0,0
3565,Price Tag,Jessie J,0.569,0.716,1.0,-4.871,1.0,0.0297,0.0124,0.0,0.0727,0.307,111.946,audio_features,0tp2cUnCAcsR6xL5kw9HKu,spotify:track:0tp2cUnCAcsR6xL5kw9HKu,https://api.spotify.com/v1/tracks/0tp2cUnCAcsR6xL5kw9HKu,https://api.spotify.com/v1/audio-analysis/0tp2cUnCAcsR6xL5kw9HKu,250453.0,4.0,0
3566,Show You the Light (feat. Efraim Leo) - Acoustic Version,MARC,0.529,0.617,1.0,-5.207,0.0,0.185,0.557,0.0,0.115,0.789,96.991,audio_features,3REz1zBSvA8p0m3AI0ephn,spotify:track:3REz1zBSvA8p0m3AI0ephn,https://api.spotify.com/v1/tracks/3REz1zBSvA8p0m3AI0ephn,https://api.spotify.com/v1/audio-analysis/3REz1zBSvA8p0m3AI0ephn,180227.0,4.0,3
3567,Somebody To You,The Vamps,0.698,0.514,0.0,-10.325,1.0,0.0663,0.148,0.0888,0.101,0.63,75.989,audio_features,4Hp5A5oqVKm4mxNiSubYxP,spotify:track:4Hp5A5oqVKm4mxNiSubYxP,https://api.spotify.com/v1/tracks/4Hp5A5oqVKm4mxNiSubYxP,https://api.spotify.com/v1/audio-analysis/4Hp5A5oqVKm4mxNiSubYxP,214554.0,4.0,0
3568,Anywhere With You,Jake Owen,0.572,0.529,0.0,-6.897,1.0,0.0282,0.146,0.0,0.335,0.321,139.876,audio_features,2Z368ZCgUfv7tZYAGWGXLM,spotify:track:2Z368ZCgUfv7tZYAGWGXLM,https://api.spotify.com/v1/tracks/2Z368ZCgUfv7tZYAGWGXLM,https://api.spotify.com/v1/audio-analysis/2Z368ZCgUfv7tZYAGWGXLM,239507.0,4.0,0
3569,For You,CHEN,0.636,0.7,2.0,-5.085,1.0,0.0571,0.00781,0.0261,0.039,0.773,89.967,audio_features,4eX99rcZ2hlLKgU6Sz1gOo,spotify:track:4eX99rcZ2hlLKgU6Sz1gOo,https://api.spotify.com/v1/tracks/4eX99rcZ2hlLKgU6Sz1gOo,https://api.spotify.com/v1/audio-analysis/4eX99rcZ2hlLKgU6Sz1gOo,243187.0,4.0,0
3570,Find You,Zedd,0.496,0.0936,1.0,-22.248,0.0,0.0359,0.43,0.94,0.0997,0.0308,120.116,audio_features,0OF6WSdeVmYEGBZlxvwvLq,spotify:track:0OF6WSdeVmYEGBZlxvwvLq,https://api.spotify.com/v1/tracks/0OF6WSdeVmYEGBZlxvwvLq,https://api.spotify.com/v1/audio-analysis/0OF6WSdeVmYEGBZlxvwvLq,248125.0,4.0,2
3571,You & The 6,Drake,0.771,0.553,5.0,-7.702,0.0,0.0515,0.0275,2.04e-06,0.136,0.761,105.963,audio_features,6Rd8NjwD2d2Gb7uv42Grxy,spotify:track:6Rd8NjwD2d2Gb7uv42Grxy,https://api.spotify.com/v1/tracks/6Rd8NjwD2d2Gb7uv42Grxy,https://api.spotify.com/v1/audio-analysis/6Rd8NjwD2d2Gb7uv42Grxy,171213.0,4.0,3
3572,Don't Ya,Brett Eldredge,0.4,0.801,11.0,-4.066,1.0,0.083,0.187,1.97e-06,0.305,0.352,130.627,audio_features,3jZojUWuz7tokLX3vZtf4Q,spotify:track:3jZojUWuz7tokLX3vZtf4Q,https://api.spotify.com/v1/tracks/3jZojUWuz7tokLX3vZtf4Q,https://api.spotify.com/v1/audio-analysis/3jZojUWuz7tokLX3vZtf4Q,163394.0,4.0,0
3573,You Want Me (feat. Sadie Ama),Tom Zanetti,0.437,0.647,9.0,-5.371,1.0,0.0371,0.0178,0.0,0.106,0.218,176.032,audio_features,4908mwb34dqgcaxHeFjitw,spotify:track:4908mwb34dqgcaxHeFjitw,https://api.spotify.com/v1/tracks/4908mwb34dqgcaxHeFjitw,https://api.spotify.com/v1/audio-analysis/4908mwb34dqgcaxHeFjitw,211600.0,4.0,0
3574,As You Were (Original Mix),Pierce Fulton,0.267,0.096,6.0,-23.171,0.0,0.0345,0.986,0.876,0.112,0.0392,145.366,audio_features,4NSorTl9g80CArixVtqGfz,spotify:track:4NSorTl9g80CArixVtqGfz,https://api.spotify.com/v1/tracks/4NSorTl9g80CArixVtqGfz,https://api.spotify.com/v1/audio-analysis/4NSorTl9g80CArixVtqGfz,140115.0,3.0,2
3575,Falling Into You - Studio Version,Hillsong Young & Free,0.451,0.929,5.0,-5.021,1.0,0.0549,0.00109,0.00785,0.442,0.378,135.767,audio_features,6xxXrNJnnsQNLdgNk8S4y8,spotify:track:6xxXrNJnnsQNLdgNk8S4y8,https://api.spotify.com/v1/tracks/6xxXrNJnnsQNLdgNk8S4y8,https://api.spotify.com/v1/audio-analysis/6xxXrNJnnsQNLdgNk8S4y8,199760.0,4.0,0
3576,Holding You,Great Good Fine Ok,0.557,0.321,0.0,-13.467,0.0,0.0375,0.653,0.0,0.0842,0.434,74.804,audio_features,3rPx2SWzB73fqAfjR3liKj,spotify:track:3rPx2SWzB73fqAfjR3liKj,https://api.spotify.com/v1/tracks/3rPx2SWzB73fqAfjR3liKj,https://api.spotify.com/v1/audio-analysis/3rPx2SWzB73fqAfjR3liKj,270054.0,4.0,2
3577,Follow You,Cheat Codes,0.4,0.724,8.0,-6.064,1.0,0.253,0.375,0.0,0.0927,0.43,96.782,audio_features,6jLsYKGOBRBRvdowIzuyUf,spotify:track:6jLsYKGOBRBRvdowIzuyUf,https://api.spotify.com/v1/tracks/6jLsYKGOBRBRvdowIzuyUf,https://api.spotify.com/v1/audio-analysis/6jLsYKGOBRBRvdowIzuyUf,216786.0,4.0,1
3578,Do You Remember,Jarryd James,0.161,0.543,6.0,-7.304,1.0,0.0284,0.196,0.0801,0.137,0.261,78.371,audio_features,0XaPN9mU1BgLJZhuCxzc6T,spotify:track:0XaPN9mU1BgLJZhuCxzc6T,https://api.spotify.com/v1/tracks/0XaPN9mU1BgLJZhuCxzc6T,https://api.spotify.com/v1/audio-analysis/0XaPN9mU1BgLJZhuCxzc6T,212187.0,4.0,0
3579,You Redeem - Studio Version,Aaron Shust,0.553,0.747,9.0,-5.432,1.0,0.0279,0.106,0.0,0.154,0.521,90.012,audio_features,3I7krC8kr0gFR7P6vInR1I,spotify:track:3I7krC8kr0gFR7P6vInR1I,https://api.spotify.com/v1/tracks/3I7krC8kr0gFR7P6vInR1I,https://api.spotify.com/v1/audio-analysis/3I7krC8kr0gFR7P6vInR1I,234307.0,4.0,0
3580,The Drug In Me Is You,Falling In Reverse,0.631,0.287,9.0,-7.24,1.0,0.0307,0.769,0.0,0.0986,0.385,95.692,audio_features,0t3fNTUAyzVLyAoyZ9MOBo,spotify:track:0t3fNTUAyzVLyAoyZ9MOBo,https://api.spotify.com/v1/tracks/0t3fNTUAyzVLyAoyZ9MOBo,https://api.spotify.com/v1/audio-analysis/0t3fNTUAyzVLyAoyZ9MOBo,213960.0,4.0,2
3581,Next To You (feat. Justin Bieber),Chris Brown,0.739,0.597,0.0,-5.335,0.0,0.0801,0.0997,0.0,0.119,0.787,104.991,audio_features,2xSExwwFXzukzOdR6iVYMk,spotify:track:2xSExwwFXzukzOdR6iVYMk,https://api.spotify.com/v1/tracks/2xSExwwFXzukzOdR6iVYMk,https://api.spotify.com/v1/audio-analysis/2xSExwwFXzukzOdR6iVYMk,194533.0,4.0,3
3582,Broken Strings,James Morrison,0.725,0.874,0.0,-3.715,0.0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,audio_features,1KtD0xaLAikgIt5tPbteZQ,spotify:track:1KtD0xaLAikgIt5tPbteZQ,https://api.spotify.com/v1/tracks/1KtD0xaLAikgIt5tPbteZQ,https://api.spotify.com/v1/audio-analysis/1KtD0xaLAikgIt5tPbteZQ,247933.0,4.0,3
3583,Shape of You,Conor Maynard,0.616,0.78,2.0,-6.062,1.0,0.0623,0.0322,0.0,0.173,0.471,110.005,audio_features,7cvkXf3AwPGT041PyOi5VX,spotify:track:7cvkXf3AwPGT041PyOi5VX,https://api.spotify.com/v1/tracks/7cvkXf3AwPGT041PyOi5VX,https://api.spotify.com/v1/audio-analysis/7cvkXf3AwPGT041PyOi5VX,377467.0,4.0,0
3584,Show You The Way,Thundercat,0.569,0.761,6.0,-6.155,0.0,0.0345,0.0119,0.000339,0.155,0.0794,87.992,audio_features,0tkm2r0AXL6yVLR2jJMT9t,spotify:track:0tkm2r0AXL6yVLR2jJMT9t,https://api.spotify.com/v1/tracks/0tkm2r0AXL6yVLR2jJMT9t,https://api.spotify.com/v1/audio-analysis/0tkm2r0AXL6yVLR2jJMT9t,180000.0,4.0,3
3585,Mine Would Be You,Blake Shelton,0.61,0.803,1.0,-4.523,1.0,0.035,0.0107,2.92e-05,0.0386,0.438,89.997,audio_features,5OnclJovQKLu18ip7L9PiC,spotify:track:5OnclJovQKLu18ip7L9PiC,https://api.spotify.com/v1/tracks/5OnclJovQKLu18ip7L9PiC,https://api.spotify.com/v1/audio-analysis/5OnclJovQKLu18ip7L9PiC,191027.0,4.0,0
3586,Boys Like You,Whitehorse,0.341,0.432,0.0,-6.214,1.0,0.0362,0.794,0.0,0.0903,0.0436,77.493,audio_features,57SACBM6Zf6mDroAZrChGd,spotify:track:57SACBM6Zf6mDroAZrChGd,https://api.spotify.com/v1/tracks/57SACBM6Zf6mDroAZrChGd,https://api.spotify.com/v1/audio-analysis/57SACBM6Zf6mDroAZrChGd,218946.0,3.0,2
3587,Anything You Synthesize - Ambient,The American Dollar,0.76,0.732,11.0,-5.65,0.0,0.0714,0.293,0.00121,0.0293,0.885,102.988,audio_features,70iOSauxRnN75tRClYXmuK,spotify:track:70iOSauxRnN75tRClYXmuK,https://api.spotify.com/v1/tracks/70iOSauxRnN75tRClYXmuK,https://api.spotify.com/v1/audio-analysis/70iOSauxRnN75tRClYXmuK,234213.0,4.0,3
3588,Except For Us,Austin Mahone,0.383,0.131,7.0,-17.764,1.0,0.033,0.761,0.194,0.0973,0.101,98.606,audio_features,4vuoL9ldmpmZcXm7RkhQvx,spotify:track:4vuoL9ldmpmZcXm7RkhQvx,https://api.spotify.com/v1/tracks/4vuoL9ldmpmZcXm7RkhQvx,https://api.spotify.com/v1/audio-analysis/4vuoL9ldmpmZcXm7RkhQvx,447280.0,4.0,2
3589,You Know,24hrs,0.753,0.801,4.0,-3.215,1.0,0.0296,0.403,0.0,0.128,0.794,128.011,audio_features,2ia7iiEtpiOL2ZVuWxBZGB,spotify:track:2ia7iiEtpiOL2ZVuWxBZGB,https://api.spotify.com/v1/tracks/2ia7iiEtpiOL2ZVuWxBZGB,https://api.spotify.com/v1/audio-analysis/2ia7iiEtpiOL2ZVuWxBZGB,203467.0,4.0,0
3590,Trust In You,Lauren Daigle,0.559,0.821,5.0,-4.419,0.0,0.037,0.238,0.0,0.184,0.481,119.972,audio_features,28Szb6CPeFS7LFlwbSOG1v,spotify:track:28Szb6CPeFS7LFlwbSOG1v,https://api.spotify.com/v1/tracks/28Szb6CPeFS7LFlwbSOG1v,https://api.spotify.com/v1/audio-analysis/28Szb6CPeFS7LFlwbSOG1v,217040.0,4.0,3
3591,Echoes of You,Oneke,0.569,0.785,1.0,-4.057,0.0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,audio_features,5GayeBzzXIEl6fY0cP42Z1,spotify:track:5GayeBzzXIEl6fY0cP42Z1,https://api.spotify.com/v1/tracks/5GayeBzzXIEl6fY0cP42Z1,https://api.spotify.com/v1/audio-analysis/5GayeBzzXIEl6fY0cP42Z1,148387.0,4.0,3
3592,Hate To Say I Told You So,The Hives,0.264,0.49,4.0,-7.886,1.0,0.0382,0.0399,0.0,0.244,0.207,144.47,audio_features,0YBXY9xG4L6I0yWAUaV99I,spotify:track:0YBXY9xG4L6I0yWAUaV99I,https://api.spotify.com/v1/tracks/0YBXY9xG4L6I0yWAUaV99I,https://api.spotify.com/v1/audio-analysis/0YBXY9xG4L6I0yWAUaV99I,218347.0,4.0,0
3593,Are You Ready? - Acoustic,Prides,0.726,0.568,7.0,-8.358,0.0,0.0298,0.179,0.0,0.0488,0.631,91.906,audio_features,4b5aJdOgxps6z0dPe6wCHF,spotify:track:4b5aJdOgxps6z0dPe6wCHF,https://api.spotify.com/v1/tracks/4b5aJdOgxps6z0dPe6wCHF,https://api.spotify.com/v1/audio-analysis/4b5aJdOgxps6z0dPe6wCHF,274333.0,4.0,3
3594,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Jay Park,0.764,0.539,8.0,-8.186,0.0,0.099,0.615,0.000459,0.324,0.66,108.0,audio_features,3b45uqW7dCBlZK4w05AgVo,spotify:track:3b45uqW7dCBlZK4w05AgVo,https://api.spotify.com/v1/tracks/3b45uqW7dCBlZK4w05AgVo,https://api.spotify.com/v1/audio-analysis/3b45uqW7dCBlZK4w05AgVo,229167.0,4.0,3
3595,You,The Pretty Reckless,0.855,0.668,11.0,-4.892,1.0,0.0644,0.0242,0.0,0.102,0.803,125.846,audio_features,7yws3pF3FFguwT2Psi6c15,spotify:track:7yws3pF3FFguwT2Psi6c15,https://api.spotify.com/v1/tracks/7yws3pF3FFguwT2Psi6c15,https://api.spotify.com/v1/audio-analysis/7yws3pF3FFguwT2Psi6c15,210307.0,4.0,0
3596,Do I Make You Wanna,Billy Currington,0.514,0.757,0.0,-7.951,0.0,0.0393,0.000212,0.501,0.254,0.517,125.381,audio_features,5KdXLkHfjfrvk7m2aQd6mL,spotify:track:5KdXLkHfjfrvk7m2aQd6mL,https://api.spotify.com/v1/tracks/5KdXLkHfjfrvk7m2aQd6mL,https://api.spotify.com/v1/audio-analysis/5KdXLkHfjfrvk7m2aQd6mL,290933.0,4.0,3
3597,Miss You (Piano),Gabrielle Aplin,0.354,0.444,8.0,-7.778,0.0,0.0652,0.228,0.000152,0.178,0.0758,103.497,audio_features,6rO4aSH2XgiTqj8QtnLcbi,spotify:track:6rO4aSH2XgiTqj8QtnLcbi,https://api.spotify.com/v1/tracks/6rO4aSH2XgiTqj8QtnLcbi,https://api.spotify.com/v1/audio-analysis/6rO4aSH2XgiTqj8QtnLcbi,303408.0,4.0,3
3598,Boys Like You,Who Is Fancy,0.645,0.832,3.0,-5.955,1.0,0.0406,0.00274,0.0,0.125,0.836,126.036,audio_features,3wBOFBfgBeLlmKZye84BGE,spotify:track:3wBOFBfgBeLlmKZye84BGE,https://api.spotify.com/v1/tracks/3wBOFBfgBeLlmKZye84BGE,https://api.spotify.com/v1/audio-analysis/3wBOFBfgBeLlmKZye84BGE,189326.0,4.0,0
3599,Thinking About You (feat. Ayah Marar),Calvin Harris,0.641,0.283,3.0,-9.22,1.0,0.231,0.763,0.0,0.234,0.54,138.516,audio_features,69eU15kQJegHHEOaSnKWzE,spotify:track:69eU15kQJegHHEOaSnKWzE,https://api.spotify.com/v1/tracks/69eU15kQJegHHEOaSnKWzE,https://api.spotify.com/v1/audio-analysis/69eU15kQJegHHEOaSnKWzE,173921.0,4.0,1
3600,Dance for You,Beyoncé,0.522,0.572,8.0,-7.834,1.0,0.0419,0.186,0.0106,0.112,0.353,172.06,audio_features,11rfyZIz1ah4q9WxWvSKmn,spotify:track:11rfyZIz1ah4q9WxWvSKmn,https://api.spotify.com/v1/tracks/11rfyZIz1ah4q9WxWvSKmn,https://api.spotify.com/v1/audio-analysis/11rfyZIz1ah4q9WxWvSKmn,185622.0,3.0,0
3601,You Want More,3LAU,0.497,0.431,5.0,-4.755,0.0,0.0287,0.66,0.0,0.153,0.167,133.675,audio_features,2BPXILn0MqOe5WroVXlvN1,spotify:track:2BPXILn0MqOe5WroVXlvN1,https://api.spotify.com/v1/tracks/2BPXILn0MqOe5WroVXlvN1,https://api.spotify.com/v1/audio-analysis/2BPXILn0MqOe5WroVXlvN1,229678.0,4.0,3
3602,You Gotta Not,Little Mix,0.544,0.388,11.0,-9.808,0.0,0.046,0.509,0.0,0.0443,0.172,136.153,audio_features,1zqCcxtHDODySsHnM7lxox,spotify:track:1zqCcxtHDODySsHnM7lxox,https://api.spotify.com/v1/tracks/1zqCcxtHDODySsHnM7lxox,https://api.spotify.com/v1/audio-analysis/1zqCcxtHDODySsHnM7lxox,329467.0,4.0,3
3603,Only You,Jeffery Austin,0.447,0.781,9.0,-3.469,0.0,0.193,0.0564,0.0,0.204,0.74,144.53,audio_features,2cY8x0jQ1wWEipUCouclsD,spotify:track:2cY8x0jQ1wWEipUCouclsD,https://api.spotify.com/v1/tracks/2cY8x0jQ1wWEipUCouclsD,https://api.spotify.com/v1/audio-analysis/2cY8x0jQ1wWEipUCouclsD,201387.0,4.0,3
3604,Can I Sit Next to You,Spoon,0.433,0.946,10.0,-5.138,0.0,0.0398,0.00264,0.0,0.198,0.578,95.169,audio_features,4KoNBTm9a55KgLMtEaf3n6,spotify:track:4KoNBTm9a55KgLMtEaf3n6,https://api.spotify.com/v1/tracks/4KoNBTm9a55KgLMtEaf3n6,https://api.spotify.com/v1/audio-analysis/4KoNBTm9a55KgLMtEaf3n6,261520.0,4.0,3
3605,The Nearness Of You,Bill Charlap,0.924,0.853,2.0,-1.203,1.0,0.0792,0.107,1.45e-06,0.129,0.67,114.003,audio_features,4UMTp91LHhvW33ol9ZQH0Q,spotify:track:4UMTp91LHhvW33ol9ZQH0Q,https://api.spotify.com/v1/tracks/4UMTp91LHhvW33ol9ZQH0Q,https://api.spotify.com/v1/audio-analysis/4UMTp91LHhvW33ol9ZQH0Q,269613.0,4.0,0
3606,I Will Never Let You Down,Rita Ora,0.608,0.614,2.0,-3.727,1.0,0.0285,0.227,4.06e-06,0.157,0.402,127.884,audio_features,3UN6cIn3VIyg0z1LCuFSum,spotify:track:3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/tracks/3UN6cIn3VIyg0z1LCuFSum,https://api.spotify.com/v1/audio-analysis/3UN6cIn3VIyg0z1LCuFSum,208133.0,4.0,0
3607,Kiss You Inside Out,Hedley,0.629,0.808,9.0,-4.125,1.0,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,audio_features,3un2KQUaQ2brEpd8dK93wI,spotify:track:3un2KQUaQ2brEpd8dK93wI,https://api.spotify.com/v1/tracks/3un2KQUaQ2brEpd8dK93wI,https://api.spotify.com/v1/audio-analysis/3un2KQUaQ2brEpd8dK93wI,179293.0,4.0,0
3608,Addicted To You,Avicii,0.481,0.733,3.0,-8.171,1.0,0.0368,0.142,0.000547,0.106,0.453,147.859,audio_features,2sE61ZmvYH8wiOx5jygkHH,spotify:track:2sE61ZmvYH8wiOx5jygkHH,https://api.spotify.com/v1/tracks/2sE61ZmvYH8wiOx5jygkHH,https://api.spotify.com/v1/audio-analysis/2sE61ZmvYH8wiOx5jygkHH,219360.0,4.0,0
3609,Beside You,Marianas Trench,0.52,0.827,10.0,-7.225,0.0,0.0514,0.0412,0.0235,0.0999,0.411,101.99,audio_features,26WlFnTlUSM5R0xg5p6epW,spotify:track:26WlFnTlUSM5R0xg5p6epW,https://api.spotify.com/v1/tracks/26WlFnTlUSM5R0xg5p6epW,https://api.spotify.com/v1/audio-analysis/26WlFnTlUSM5R0xg5p6epW,270000.0,4.0,3
3610,Into You (feat. Ashanti),Fabolous,0.482,0.707,2.0,-3.127,1.0,0.0347,0.263,0.0,0.115,0.238,125.294,audio_features,7A55QoGK0vf8lGNtaWZm45,spotify:track:7A55QoGK0vf8lGNtaWZm45,https://api.spotify.com/v1/tracks/7A55QoGK0vf8lGNtaWZm45,https://api.spotify.com/v1/audio-analysis/7A55QoGK0vf8lGNtaWZm45,228373.0,3.0,0
3611,Do You,Noah Carter,0.644,0.939,11.0,-3.486,0.0,0.0456,0.157,0.0,0.233,0.861,106.031,audio_features,28IEbk5a7twNTbUEvWslUb,spotify:track:28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107.0,4.0,3
3612,Do You Remember,Jay Sean,0.752,0.925,2.0,-3.288,1.0,0.0867,0.0178,0.125,0.104,0.692,113.528,audio_features,0UdqZQEbRWTkNXlh5kl2L8,spotify:track:0UdqZQEbRWTkNXlh5kl2L8,https://api.spotify.com/v1/tracks/0UdqZQEbRWTkNXlh5kl2L8,https://api.spotify.com/v1/audio-analysis/0UdqZQEbRWTkNXlh5kl2L8,330027.0,3.0,0
3613,Anything I Say To You Now,Ryan Adams,0.684,0.631,0.0,-6.746,0.0,0.0378,0.306,4.97e-05,0.103,0.528,91.958,audio_features,0owbFAS9rCBSqJYly3fMbE,spotify:track:0owbFAS9rCBSqJYly3fMbE,https://api.spotify.com/v1/tracks/0owbFAS9rCBSqJYly3fMbE,https://api.spotify.com/v1/audio-analysis/0owbFAS9rCBSqJYly3fMbE,172174.0,4.0,3
3614,Find You,Charlotte Day Wilson,0.757,0.547,7.0,-4.573,1.0,0.0355,0.0115,0.0,0.0445,0.793,126.977,audio_features,6MAdEUilV2p9RQUqE5bMAK,spotify:track:6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/audio-analysis/6MAdEUilV2p9RQUqE5bMAK,231693.0,4.0,0
3615,Ultra Violet,Vox Rea,0.654,0.832,7.0,-4.164,0.0,0.0293,0.0126,0.0901,0.102,0.407,123.002,audio_features,412luShbmlgqqgYFStIB1s,spotify:track:412luShbmlgqqgYFStIB1s,https://api.spotify.com/v1/tracks/412luShbmlgqqgYFStIB1s,https://api.spotify.com/v1/audio-analysis/412luShbmlgqqgYFStIB1s,177561.0,4.0,3
3616,Missing You - Olov Remix,Erik Hassle,0.405,0.466,0.0,-6.915,1.0,0.0346,0.159,0.0,0.0929,0.403,169.561,audio_features,3hHPIfYqEq16WOWJqTwDwt,spotify:track:3hHPIfYqEq16WOWJqTwDwt,https://api.spotify.com/v1/tracks/3hHPIfYqEq16WOWJqTwDwt,https://api.spotify.com/v1/audio-analysis/3hHPIfYqEq16WOWJqTwDwt,183587.0,4.0,0
3617,Without You,Ingrid Michaelson,0.505,0.955,1.0,-4.84,0.0,0.0814,0.000905,0.835,0.322,0.655,179.856,audio_features,5gUhWFZCwtxk78xGfAluBQ,spotify:track:5gUhWFZCwtxk78xGfAluBQ,https://api.spotify.com/v1/tracks/5gUhWFZCwtxk78xGfAluBQ,https://api.spotify.com/v1/audio-analysis/5gUhWFZCwtxk78xGfAluBQ,216373.0,4.0,3
3618,I Will Go To You Like the First Snow,AILEE,0.696,0.419,4.0,-7.289,1.0,0.0419,0.245,0.0,0.0785,0.487,83.653,audio_features,0Yi128S6QgQDnAKg5A0OZw,spotify:track:0Yi128S6QgQDnAKg5A0OZw,https://api.spotify.com/v1/tracks/0Yi128S6QgQDnAKg5A0OZw,https://api.spotify.com/v1/audio-analysis/0Yi128S6QgQDnAKg5A0OZw,208067.0,4.0,0
3619,Friends With Benefits,Tory Lanez,0.494,0.17,10.0,-11.368,1.0,0.0337,0.895,0.0,0.139,0.145,80.098,audio_features,1iNr6peSDziIlsJSS8Jxge,spotify:track:1iNr6peSDziIlsJSS8Jxge,https://api.spotify.com/v1/tracks/1iNr6peSDziIlsJSS8Jxge,https://api.spotify.com/v1/audio-analysis/1iNr6peSDziIlsJSS8Jxge,223213.0,4.0,2
3620,What You Do to Me,John Legend,0.836,0.529,10.0,-9.793,0.0,0.0388,0.0262,0.0,0.0981,0.581,114.098,audio_features,05ZL7014sMgCT8M4D05TDa,spotify:track:05ZL7014sMgCT8M4D05TDa,https://api.spotify.com/v1/tracks/05ZL7014sMgCT8M4D05TDa,https://api.spotify.com/v1/audio-analysis/05ZL7014sMgCT8M4D05TDa,272627.0,4.0,3
